"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_dex"	"Conc_control"	"Fold"	"p.value"	"FDR"
"chr11"	65652579	65653079	501	"*"	4.32	2.91	5.02	-2.12	0.000741	0.00281
"chr17"	76623141	76623641	501	"*"	3.89	4.69	1.94	2.75	0.000742	0.00282
"chr3"	102727578	102728078	501	"*"	3.38	4.27	0.53	3.74	0.000742	0.00282
"chr9"	82454843	82455343	501	"*"	3.38	4.27	0.53	3.74	0.000742	0.00282
"chr3"	148105963	148106463	501	"*"	5.32	4.46	5.86	-1.39	0.000742	0.00282
"chr19"	46856387	46856887	501	"*"	6.93	6.48	7.28	-0.8	0.000742	0.00282
"chr12"	5710276	5710776	501	"*"	3.85	4.64	1.96	2.68	0.000743	0.00282
"chr15"	39270896	39271396	501	"*"	6.06	5.4	6.51	-1.11	0.000744	0.00282
"chr1"	59427102	59427602	501	"*"	5.56	4.7	6.1	-1.4	0.000744	0.00282
"chr4"	133186814	133187314	501	"*"	5.24	4.34	5.8	-1.46	0.000744	0.00282
"chr12"	64900460	64900960	501	"*"	6.3	6.72	5.71	1.01	0.000744	0.00282
"chr14"	31505238	31505738	501	"*"	4.31	5.02	2.86	2.16	0.000744	0.00282
"chr17"	17972425	17972925	501	"*"	6.35	5.77	6.77	-1	0.000744	0.00283
"chr5"	174741366	174741866	501	"*"	3.47	4.34	0.96	3.37	0.000745	0.00283
"chr6"	14673035	14673535	501	"*"	3.45	0.9	4.32	-3.42	0.000745	0.00283
"chr2"	121505027	121505527	501	"*"	6.03	6.47	5.4	1.07	0.000745	0.00283
"chr17"	5526691	5527191	501	"*"	4.93	3.83	5.54	-1.72	0.000745	0.00283
"chr11"	36412860	36413360	501	"*"	4.47	3.16	5.15	-1.99	0.000745	0.00283
"chr11"	130903608	130904108	501	"*"	5.23	5.79	4.31	1.49	0.000745	0.00283
"chr1"	245859102	245859602	501	"*"	3.83	4.64	1.8	2.84	0.000745	0.00283
"chr1"	93625451	93625951	501	"*"	5.01	5.9	2.25	3.65	0.000745	0.00283
"chr1"	14996182	14996682	501	"*"	6.95	7.29	6.51	0.78	0.000746	0.00283
"chr22"	31530481	31530981	501	"*"	4.36	5.06	2.95	2.11	0.000746	0.00283
"chr12"	12736846	12737346	501	"*"	4.95	3.91	5.54	-1.63	0.000747	0.00283
"chr5"	61328123	61328623	501	"*"	6.64	7.02	6.14	0.88	0.000747	0.00283
"chr4"	90318138	90318638	501	"*"	6.98	7.34	6.5	0.85	0.000748	0.00284
"chr4"	13966421	13966921	501	"*"	5.05	5.66	3.98	1.68	0.000748	0.00284
"chr13"	109509425	109509925	501	"*"	3.33	4.26	-0.04	4.3	0.000748	0.00284
"chr17"	17724502	17725002	501	"*"	3.57	1.24	4.42	-3.17	0.00075	0.00284
"chr6"	34248972	34249472	501	"*"	4.54	3.23	5.22	-1.99	0.00075	0.00284
"chr13"	38630780	38631280	501	"*"	5.98	5.34	6.43	-1.09	0.00075	0.00284
"chrX"	107571540	107572040	501	"*"	6.87	6.37	7.24	-0.87	0.00075	0.00284
"chr5"	168961387	168961887	501	"*"	3.37	4.27	0.53	3.73	0.00075	0.00284
"chr3"	148363525	148364025	501	"*"	4.1	2.5	4.84	-2.35	0.000751	0.00285
"chr16"	79760302	79760802	501	"*"	3.31	4.24	-0.04	4.28	0.000751	0.00285
"chr4"	177604920	177605420	501	"*"	5.14	4.15	5.73	-1.57	0.000751	0.00285
"chr6"	56334848	56335348	501	"*"	5.16	4.23	5.71	-1.48	0.000751	0.00285
"chr4"	187480246	187480746	501	"*"	6.78	7.14	6.29	0.86	0.000751	0.00285
"chr11"	66616239	66616739	501	"*"	4.52	3.24	5.19	-1.95	0.000754	0.00286
"chr5"	8845260	8845760	501	"*"	5.28	4.4	5.82	-1.42	0.000754	0.00286
"chr2"	62217849	62218349	501	"*"	4.78	5.4	3.66	1.74	0.000754	0.00286
"chr7"	114109217	114109717	501	"*"	5.62	4.86	6.11	-1.25	0.000754	0.00286
"chr8"	23353887	23354387	501	"*"	6.9	6.45	7.24	-0.79	0.000754	0.00286
"chr1"	172960774	172961274	501	"*"	4.6	3.3	5.27	-1.98	0.000754	0.00286
"chr1"	8137619	8138119	501	"*"	8.63	8.87	8.33	0.53	0.000755	0.00286
"chr6"	21664550	21665050	501	"*"	4.19	2.61	4.93	-2.32	0.000755	0.00286
"chr4"	74715926	74716426	501	"*"	4.04	2.37	4.79	-2.42	0.000755	0.00286
"chr7"	7695271	7695771	501	"*"	4.44	5.15	2.98	2.17	0.000756	0.00286
"chr5"	17000209	17000709	501	"*"	7.06	6.63	7.4	-0.77	0.000756	0.00287
"chr5"	5341749	5342249	501	"*"	4	4.77	2.28	2.48	0.000756	0.00287
"chr17"	49987955	49988455	501	"*"	3.25	-0.09	4.17	-4.26	0.000757	0.00287
"chr2"	28129963	28130463	501	"*"	3.25	-0.09	4.17	-4.26	0.000757	0.00287
"chr4"	37631386	37631886	501	"*"	3.96	4.75	2.12	2.63	0.000757	0.00287
"chr17"	35242822	35243322	501	"*"	4.16	2.48	4.92	-2.43	0.000757	0.00287
"chr6"	45626189	45626689	501	"*"	5.81	5.1	6.28	-1.18	0.000758	0.00287
"chr5"	108531352	108531852	501	"*"	5.37	5.9	4.51	1.39	0.000758	0.00287
"chr15"	71705075	71705575	501	"*"	4.5	5.18	3.2	1.98	0.000758	0.00287
"chr11"	28461301	28461801	501	"*"	5.51	4.72	6.02	-1.3	0.000758	0.00287
"chr1"	85328919	85329419	501	"*"	8.55	8.27	8.79	-0.51	0.000758	0.00287
"chr2"	215663791	215664291	501	"*"	3.34	0.49	4.24	-3.75	0.000758	0.00287
"chr3"	61848162	61848662	501	"*"	6.65	7.6	2.9	4.7	0.000758	0.00287
"chr6"	143332131	143332631	501	"*"	5.18	4.27	5.74	-1.47	0.000758	0.00287
"chr17"	27586073	27586573	501	"*"	6.48	5.94	6.87	-0.92	0.000759	0.00287
"chr3"	190345175	190345675	501	"*"	7.04	6.6	7.37	-0.77	0.000759	0.00287
"chr17"	39666849	39667349	501	"*"	3.47	4.33	0.96	3.37	0.000759	0.00287
"chr1"	232792940	232793440	501	"*"	3.24	-0.09	4.17	-4.26	0.000759	0.00287
"chr10"	29873809	29874309	501	"*"	3.24	-0.09	4.17	-4.26	0.000759	0.00287
"chr14"	22524727	22525227	501	"*"	3.24	-0.09	4.17	-4.26	0.000759	0.00287
"chr6"	121748410	121748910	501	"*"	4.45	5.14	3.06	2.08	0.000759	0.00287
"chr2"	7671098	7671598	501	"*"	3.25	-0.09	4.17	-4.26	0.00076	0.00288
"chr6"	161091128	161091628	501	"*"	3.25	-0.09	4.17	-4.26	0.00076	0.00288
"chr2"	74945709	74946209	501	"*"	4.47	3.15	5.15	-2	0.00076	0.00288
"chr2"	204722714	204723214	501	"*"	3.54	1.24	4.39	-3.15	0.00076	0.00288
"chr9"	6109574	6110074	501	"*"	6.26	5.69	6.67	-0.98	0.00076	0.00288
"chr11"	33028137	33028637	501	"*"	6.68	6.18	7.05	-0.87	0.00076	0.00288
"chr8"	131946637	131947137	501	"*"	7.74	7.39	8.02	-0.63	0.00076	0.00288
"chr2"	20208037	20208537	501	"*"	3.5	4.38	0.94	3.43	0.000762	0.00288
"chr4"	76208175	76208675	501	"*"	5.14	4.16	5.72	-1.56	0.000762	0.00288
"chr20"	50919514	50920014	501	"*"	4.26	4.97	2.77	2.2	0.000762	0.00288
"chr3"	69790975	69791475	501	"*"	7.24	7.58	6.81	0.78	0.000763	0.00289
"chr10"	132520418	132520918	501	"*"	4.11	4.86	2.43	2.43	0.000763	0.00289
"chr5"	39452737	39453237	501	"*"	5.77	5.06	6.24	-1.18	0.000763	0.00289
"chr13"	107415195	107415695	501	"*"	3.36	4.29	-0.04	4.33	0.000764	0.00289
"chr4"	163072144	163072644	501	"*"	6.7	6.2	7.07	-0.87	0.000764	0.00289
"chr3"	143809243	143809743	501	"*"	4.57	5.23	3.3	1.94	0.000764	0.00289
"chr10"	61628760	61629260	501	"*"	8.66	8.39	8.89	-0.51	0.000764	0.00289
"chr3"	112786142	112786642	501	"*"	6.67	6.17	7.05	-0.88	0.000765	0.00289
"chr13"	92838733	92839233	501	"*"	7.62	7.25	7.9	-0.65	0.000765	0.00289
"chr18"	56158594	56159094	501	"*"	3.54	1.24	4.39	-3.15	0.000765	0.00289
"chr21"	33706906	33707406	501	"*"	4.66	5.3	3.48	1.82	0.000766	0.0029
"chr8"	39039459	39039959	501	"*"	5.35	4.5	5.88	-1.38	0.000766	0.0029
"chr11"	324975	325475	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr12"	80375587	80376087	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr13"	33942241	33942741	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr22"	45998792	45999292	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr3"	74607868	74608368	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr4"	74099640	74100140	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr5"	65982586	65983086	501	"*"	3.3	4.23	-0.04	4.27	0.000766	0.0029
"chr4"	20181870	20182370	501	"*"	4.89	3.82	5.5	-1.67	0.000767	0.0029
"chr10"	62806217	62806717	501	"*"	3.87	1.92	4.67	-2.75	0.000767	0.0029
"chr7"	41685588	41686088	501	"*"	5.58	4.82	6.08	-1.27	0.000767	0.0029
"chr18"	23231296	23231796	501	"*"	5.22	4.3	5.78	-1.47	0.000768	0.0029
"chr10"	48612546	48613046	501	"*"	5.02	4.04	5.6	-1.56	0.000768	0.0029
"chr6"	154302020	154302520	501	"*"	5.42	4.58	5.94	-1.36	0.000768	0.0029
"chr1"	110102442	110102942	501	"*"	3.24	-0.09	4.17	-4.26	0.000768	0.0029
"chr12"	102629404	102629904	501	"*"	3.24	-0.09	4.17	-4.26	0.000768	0.0029
"chr18"	79422070	79422570	501	"*"	3.24	-0.09	4.17	-4.26	0.000768	0.0029
"chr7"	119684696	119685196	501	"*"	6.38	5.82	6.78	-0.96	0.000769	0.0029
"chr5"	78758110	78758610	501	"*"	6.49	5.96	6.87	-0.91	0.000769	0.0029
"chr12"	116959135	116959635	501	"*"	3.82	4.64	1.8	2.84	0.00077	0.00291
"chr5"	173766358	173766858	501	"*"	3.82	4.64	1.8	2.84	0.00077	0.00291
"chr11"	75347122	75347622	501	"*"	4.15	4.89	2.56	2.33	0.00077	0.00291
"chr10"	103715348	103715848	501	"*"	4.5	3.15	5.18	-2.02	0.00077	0.00291
"chr15"	91536900	91537400	501	"*"	6.45	5.87	6.87	-0.99	0.000771	0.00291
"chr6"	126478159	126478659	501	"*"	3.83	1.91	4.63	-2.72	0.000771	0.00291
"chr15"	62362522	62363022	501	"*"	5.02	3.99	5.62	-1.63	0.000771	0.00291
"chr5"	77450369	77450869	501	"*"	3.77	4.58	1.77	2.81	0.000771	0.00291
"chr2"	69387124	69387624	501	"*"	4.43	3.01	5.13	-2.12	0.000772	0.00291
"chr10"	68136413	68136913	501	"*"	7.49	7.11	7.79	-0.68	0.000772	0.00291
"chr2"	15733665	15734165	501	"*"	4.65	3.44	5.3	-1.86	0.000772	0.00292
"chr3"	175601438	175601938	501	"*"	5.33	4.43	5.88	-1.46	0.000772	0.00292
"chr3"	16011354	16011854	501	"*"	4.2	2.6	4.94	-2.34	0.000772	0.00292
"chr8"	118956338	118956838	501	"*"	3.54	1.24	4.38	-3.15	0.000773	0.00292
"chr12"	126588817	126589317	501	"*"	3.98	4.76	2.15	2.61	0.000773	0.00292
"chr1"	96820076	96820576	501	"*"	3.47	4.34	0.96	3.38	0.000773	0.00292
"chr12"	42779470	42779970	501	"*"	5.49	6	4.69	1.31	0.000773	0.00292
"chr1"	42939858	42940358	501	"*"	4.05	2.37	4.8	-2.43	0.000774	0.00292
"chr8"	140063876	140064376	501	"*"	6.22	5.62	6.64	-1.01	0.000774	0.00292
"chr4"	140237791	140238291	501	"*"	5.67	6.16	4.93	1.22	0.000775	0.00292
"chr5"	100762132	100762632	501	"*"	4.97	3.96	5.57	-1.61	0.000775	0.00293
"chr13"	44220083	44220583	501	"*"	6.23	5.64	6.64	-1	0.000775	0.00293
"chr17"	68831923	68832423	501	"*"	3.96	4.75	2.11	2.64	0.000775	0.00293
"chrX"	32749008	32749508	501	"*"	4.68	3.49	5.32	-1.83	0.000775	0.00293
"chr2"	166591653	166592153	501	"*"	3.74	1.72	4.55	-2.84	0.000776	0.00293
"chr5"	95799374	95799874	501	"*"	3.49	4.37	0.94	3.42	0.000777	0.00293
"chr18"	35387254	35387754	501	"*"	4.51	3.23	5.17	-1.94	0.000777	0.00293
"chr17"	71208312	71208812	501	"*"	6.24	5.66	6.65	-0.99	0.000777	0.00293
"chr16"	85321788	85322288	501	"*"	7.46	7.77	7.06	0.71	0.000777	0.00293
"chr17"	47184608	47185108	501	"*"	3.37	4.26	0.53	3.73	0.000777	0.00293
"chr20"	11371871	11372371	501	"*"	3.37	4.26	0.53	3.73	0.000777	0.00293
"chr4"	56790463	56790963	501	"*"	3.37	4.26	0.53	3.73	0.000777	0.00293
"chr7"	14219129	14219629	501	"*"	4.85	5.46	3.77	1.69	0.000777	0.00293
"chr9"	89422387	89422887	501	"*"	3.59	4.43	1.26	3.17	0.000777	0.00293
"chr15"	66787073	66787573	501	"*"	4.55	3.3	5.21	-1.91	0.000777	0.00293
"chr5"	72282788	72283288	501	"*"	3.92	4.72	1.93	2.79	0.000778	0.00293
"chr11"	114321772	114322272	501	"*"	5.87	6.34	5.16	1.19	0.000778	0.00293
"chr10"	52129692	52130192	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr11"	10091681	10092181	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr11"	115623531	115624031	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr18"	9959259	9959759	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr18"	47370014	47370514	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr2"	28557424	28557924	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr2"	216131134	216131634	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr5"	151707471	151707971	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr6"	131952897	131953397	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr9"	121601153	121601653	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chrX"	72247494	72247994	501	"*"	3.27	4.2	-0.04	4.24	0.000779	0.00294
"chr1"	227431818	227432318	501	"*"	3.7	4.53	1.52	3.01	0.00078	0.00294
"chr1"	13794168	13794668	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr11"	33775658	33776158	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr16"	19831101	19831601	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr18"	74069052	74069552	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr3"	55440236	55440736	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr4"	53116832	53117332	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr4"	128658134	128658634	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr4"	159201130	159201630	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr6"	35354662	35355162	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr6"	154430822	154431322	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr8"	66290417	66290917	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr8"	89647002	89647502	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr8"	100483143	100483643	501	"*"	3.27	4.2	-0.04	4.23	0.00078	0.00294
"chr14"	35877229	35877729	501	"*"	3.69	4.53	1.52	3	0.000781	0.00294
"chr10"	128064513	128065013	501	"*"	5.81	5.1	6.28	-1.17	0.000781	0.00294
"chr12"	46483593	46484093	501	"*"	6.25	6.7	5.6	1.1	0.000781	0.00294
"chr9"	22103239	22103739	501	"*"	7.27	6.88	7.58	-0.7	0.000781	0.00294
"chr18"	24660332	24660832	501	"*"	4.65	3.43	5.31	-1.88	0.000781	0.00294
"chr9"	98081363	98081863	501	"*"	5.84	5.09	6.32	-1.23	0.000781	0.00294
"chr11"	130427809	130428309	501	"*"	5.16	4.23	5.72	-1.49	0.000782	0.00294
"chr6"	2275421	2275921	501	"*"	5.22	4.19	5.82	-1.63	0.000782	0.00294
"chr12"	77339617	77340117	501	"*"	6.16	7.09	2.69	4.39	0.000782	0.00294
"chr9"	114690991	114691491	501	"*"	6.42	5.87	6.81	-0.95	0.000782	0.00294
"chr12"	120257012	120257512	501	"*"	6.44	6.83	5.9	0.93	0.000782	0.00294
"chrX"	45806754	45807254	501	"*"	4.72	3.55	5.36	-1.81	0.000782	0.00295
"chrX"	153689093	153689593	501	"*"	3.61	4.46	1.31	3.15	0.000782	0.00295
"chr2"	183812053	183812553	501	"*"	3.67	4.49	1.55	2.95	0.000783	0.00295
"chr4"	138650834	138651334	501	"*"	6.58	6.07	6.95	-0.88	0.000783	0.00295
"chr13"	101529321	101529821	501	"*"	5.28	5.83	4.39	1.43	0.000783	0.00295
"chr1"	117070128	117070628	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr10"	31057236	31057736	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr11"	12109373	12109873	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr12"	69151478	69151978	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr15"	42275202	42275702	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr2"	172792676	172793176	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr20"	10626904	10627404	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr3"	142495102	142495602	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr4"	27222995	27223495	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr6"	7342283	7342783	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr8"	122897188	122897688	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chrX"	12283029	12283529	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chrX"	85928681	85929181	501	"*"	3.27	4.2	-0.04	4.24	0.000783	0.00295
"chr2"	209495900	209496400	501	"*"	8.71	8.94	8.43	0.51	0.000783	0.00295
"chr7"	67302536	67303036	501	"*"	3.24	-0.09	4.17	-4.25	0.000783	0.00295
"chr8"	127898788	127899288	501	"*"	6.76	6.28	7.12	-0.83	0.000784	0.00295
"chr3"	4575372	4575872	501	"*"	4.07	2.37	4.83	-2.46	0.000784	0.00295
"chr8"	41168128	41168628	501	"*"	3.87	4.67	1.94	2.73	0.000784	0.00295
"chr4"	169164666	169165166	501	"*"	4.67	3.5	5.3	-1.81	0.000784	0.00295
"chr5"	171954350	171954850	501	"*"	6.33	5.77	6.73	-0.96	0.000785	0.00295
"chr16"	84618768	84619268	501	"*"	6.56	6.05	6.94	-0.89	0.000785	0.00295
"chr7"	35792690	35793190	501	"*"	3.47	4.34	0.94	3.39	0.000785	0.00295
"chr13"	104954130	104954630	501	"*"	3.92	4.72	1.99	2.73	0.000785	0.00295
"chr1"	32939647	32940147	501	"*"	6.25	5.67	6.67	-1	0.000786	0.00296
"chr1"	9163760	9164260	501	"*"	7.24	6.84	7.55	-0.72	0.000786	0.00296
"chr7"	91127842	91128342	501	"*"	4.8	3.72	5.42	-1.7	0.000787	0.00296
"chr12"	46228852	46229352	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr13"	95127932	95128432	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr17"	7259093	7259593	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr18"	9874555	9875055	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr2"	11011171	11011671	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr2"	148047640	148048140	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr4"	108914150	108914650	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr4"	123488882	123489382	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr5"	158236530	158237030	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr6"	15109301	15109801	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr9"	16446465	16446965	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr9"	75957158	75957658	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chrX"	55138178	55138678	501	"*"	3.27	4.19	-0.04	4.23	0.000787	0.00296
"chr4"	41160051	41160551	501	"*"	4.43	5.12	3.03	2.09	0.000787	0.00296
"chr1"	28259093	28259593	501	"*"	5.05	4.01	5.65	-1.64	0.000787	0.00296
"chr1"	39427746	39428246	501	"*"	4.82	5.46	3.66	1.8	0.000787	0.00296
"chr5"	96067901	96068401	501	"*"	6.36	5.8	6.77	-0.96	0.000787	0.00296
"chr2"	150643260	150643760	501	"*"	5.41	4.58	5.93	-1.34	0.000787	0.00296
"chr2"	215825615	215826115	501	"*"	5.2	4.27	5.76	-1.48	0.000788	0.00296
"chr8"	76451084	76451584	501	"*"	5.77	5.01	6.27	-1.25	0.000788	0.00296
"chr18"	48917673	48918173	501	"*"	4.81	3.72	5.42	-1.7	0.000788	0.00296
"chr5"	91403248	91403748	501	"*"	5.5	4.69	6.01	-1.32	0.000788	0.00296
"chr14"	91185571	91186071	501	"*"	6.47	5.94	6.86	-0.92	0.000788	0.00296
"chr22"	32803547	32804047	501	"*"	4.24	2.71	4.96	-2.25	0.000788	0.00296
"chr12"	68477240	68477740	501	"*"	3.69	4.52	1.52	3	0.000789	0.00296
"chr1"	61941740	61942240	501	"*"	4.46	3.16	5.13	-1.97	0.000789	0.00296
"chr3"	73681576	73682076	501	"*"	6.04	6.48	5.4	1.08	0.000789	0.00296
"chr13"	76330246	76330746	501	"*"	3.97	2.23	4.74	-2.51	0.000789	0.00296
"chr6"	148231353	148231853	501	"*"	6.02	5.37	6.47	-1.1	0.00079	0.00296
"chr11"	69654851	69655351	501	"*"	4.17	2.49	4.93	-2.44	0.00079	0.00297
"chr1"	3473478	3473978	501	"*"	4.35	5.08	2.8	2.28	0.000791	0.00297
"chr1"	236517175	236517675	501	"*"	5.37	4.46	5.92	-1.46	0.000792	0.00297
"chr2"	162085364	162085864	501	"*"	7.41	7.02	7.71	-0.7	0.000793	0.00298
"chr16"	64182867	64183367	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr19"	1400238	1400738	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr2"	138081668	138082168	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr2"	192101389	192101889	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr4"	113951249	113951749	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr4"	184756281	184756781	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr7"	22469221	22469721	501	"*"	3.27	4.2	-0.04	4.24	0.000793	0.00298
"chr18"	376125	376625	501	"*"	4.74	3.61	5.37	-1.75	0.000793	0.00298
"chr8"	133906557	133907057	501	"*"	3.73	1.72	4.54	-2.82	0.000793	0.00298
"chr13"	44843310	44843810	501	"*"	5.14	5.71	4.21	1.49	0.000793	0.00298
"chr1"	66434062	66434562	501	"*"	5.05	3.99	5.66	-1.67	0.000794	0.00298
"chr17"	44587290	44587790	501	"*"	5.63	4.87	6.13	-1.26	0.000794	0.00298
"chr3"	31079656	31080156	501	"*"	3.99	2.23	4.76	-2.54	0.000795	0.00298
"chr1"	32681542	32682042	501	"*"	4.13	4.86	2.55	2.32	0.000795	0.00298
"chr9"	113593898	113594398	501	"*"	4.47	3.16	5.14	-1.98	0.000795	0.00298
"chr3"	95923443	95923943	501	"*"	5.68	4.88	6.19	-1.31	0.000796	0.00299
"chr9"	18438440	18438940	501	"*"	3.44	0.9	4.31	-3.41	0.000796	0.00299
"chr4"	74206067	74206567	501	"*"	4.85	3.77	5.46	-1.69	0.000796	0.00299
"chr12"	18439520	18440020	501	"*"	4.74	3.56	5.38	-1.82	0.000797	0.00299
"chr9"	98962220	98962720	501	"*"	8.37	8.08	8.62	-0.54	0.000797	0.00299
"chr5"	128154979	128155479	501	"*"	4.72	5.37	3.5	1.87	0.000797	0.00299
"chr7"	5766445	5766945	501	"*"	4.89	3.82	5.5	-1.67	0.000797	0.00299
"chr8"	16825935	16826435	501	"*"	6.48	5.93	6.88	-0.95	0.000798	0.00299
"chr20"	63865076	63865576	501	"*"	4.1	2.5	4.84	-2.34	0.000798	0.00299
"chr10"	21721246	21721746	501	"*"	4.75	3.61	5.37	-1.76	0.000798	0.00299
"chr8"	48696124	48696624	501	"*"	4.5	5.17	3.21	1.97	0.000799	0.00299
"chr15"	57159301	57159801	501	"*"	4.75	3.61	5.38	-1.77	0.000799	0.00299
"chr20"	11153701	11154201	501	"*"	4.77	3.66	5.39	-1.72	0.000799	0.003
"chr8"	130604617	130605117	501	"*"	4.74	5.37	3.61	1.76	0.000799	0.003
"chr13"	106990521	106991021	501	"*"	6.46	5.93	6.85	-0.92	0.000799	0.003
"chr1"	20347632	20348132	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr13"	23927899	23928399	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr2"	238709318	238709818	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr3"	20908360	20908860	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr3"	162224702	162225202	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr3"	179455744	179456244	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr5"	32262973	32263473	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr6"	14038624	14039124	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr9"	10250153	10250653	501	"*"	3.27	4.19	-0.04	4.23	0.000799	0.003
"chr5"	127934743	127935243	501	"*"	6.32	5.73	6.74	-1.01	8e-04	0.003
"chr6"	126764043	126764543	501	"*"	6.69	7.08	6.15	0.93	8e-04	0.003
"chr15"	68308984	68309484	501	"*"	6.93	7.29	6.46	0.83	0.000801	0.003
"chr5"	31113718	31114218	501	"*"	4.97	3.95	5.57	-1.61	0.000801	0.003
"chr4"	22483503	22484003	501	"*"	5.52	4.74	6.02	-1.28	0.000801	0.003
"chr7"	80917224	80917724	501	"*"	5.83	5.14	6.3	-1.16	0.000801	0.003
"chr1"	210674975	210675475	501	"*"	4.25	2.72	4.97	-2.25	0.000801	0.003
"chr8"	89611770	89612270	501	"*"	7.33	6.91	7.65	-0.74	0.000801	0.003
"chr4"	153217375	153217875	501	"*"	4.26	4.98	2.78	2.2	0.000801	0.003
"chr2"	237502364	237502864	501	"*"	4.36	5.06	2.95	2.11	0.000802	0.003
"chr1"	218377233	218377733	501	"*"	7.5	7.11	7.81	-0.7	0.000803	0.00301
"chr4"	73672465	73672965	501	"*"	3.3	4.23	-0.04	4.26	0.000803	0.00301
"chr9"	111280006	111280506	501	"*"	3.3	4.23	-0.04	4.26	0.000803	0.00301
